CustomerID,recency_days,frequency,monetary,total_quantity,avg_order_value,first_purchase_date,last_purchase_date,primary_country,cluster,segment_clustered
12649,107,3,623.51,586,24.9404,2011/5/11 14:37,2011/8/24 14:41,Germany,4,Dormant High-Value Customers
12650,3,1,314.44,254,34.93777778,2011/12/6 16:34,2011/12/6 16:34,France,0,Occasional Buyers
12651,335,1,114,78,16.28571429,2011/1/9 12:46,2011/1/9 12:46,France,2,Hibernating
12652,331,1,919.98,505,48.42,2011/1/12 15:00,2011/1/12 15:00,France,2,Hibernating
12653,149,2,2209.85,919,81.8462963,2011/2/16 10:53,2011/7/14 10:41,Israel,4,Dormant High-Value Customers
12654,11,5,601.98,264,35.41058824,2011/2/17 13:16,2011/11/29 10:10,Germany,1,Loyal Customers
12656,17,5,4051.17,1723,82.67693878,2011/4/20 09:20,2011/11/22 13:42,France,1,Loyal Customers
12657,11,4,1643.18,1044,54.77266667,2011/9/22 11:40,2011/11/28 15:47,France,1,Loyal Customers
12658,19,1,686.05,320,29.82826087,2011/11/21 10:22,2011/11/21 10:22,Germany,0,Occasional Buyers
12659,30,1,91.68,105,22.92,2011/11/10 11:53,2011/11/10 11:53,France,0,Occasional Buyers
12660,11,1,245.1,127,30.6375,2011/11/28 13:26,2011/11/28 13:26,France,0,Occasional Buyers
12662,1,11,3849.78,2058,72.63735849,2010/12/1 13:04,2011/12/9 11:59,Germany,3,Champions
12664,8,9,4881.88,1203,271.2155556,2011/1/21 11:42,2011/12/1 17:07,Finland,3,Champions
12665,325,1,63,37,21,2011/1/19 08:34,2011/1/19 08:34,Germany,2,Hibernating
12667,58,1,620.13,395,31.0065,2011/10/12 17:00,2011/10/12 17:00,Finland,0,Occasional Buyers
12668,12,4,3807.15,1634,71.83301887,2010/12/19 12:46,2011/11/28 10:56,Germany,1,Loyal Customers
12669,151,3,2744.03,1115,85.7509375,2011/3/28 10:15,2011/7/12 09:54,France,4,Dormant High-Value Customers
12670,10,5,2996.05,1397,78.84342105,2011/4/21 10:16,2011/11/29 15:23,France,1,Loyal Customers
12672,330,1,225.9,78,25.1,2011/1/14 09:20,2011/1/14 09:20,France,2,Hibernating
12673,5,2,610.52,351,22.61185185,2011/1/17 11:46,2011/12/4 13:55,Germany,0,Occasional Buyers
12674,39,4,1970.6,1133,56.30285714,2011/5/16 09:10,2011/11/1 12:12,France,4,Dormant High-Value Customers
12676,25,6,1331.39,670,49.31074074,2011/2/1 15:41,2011/11/15 12:25,Sweden,1,Loyal Customers
12678,42,12,17628.46,10923,198.0725843,2010/12/21 11:00,2011/10/28 13:04,France,3,Champions
12679,59,4,1113.02,554,48.39217391,2011/3/1 12:26,2011/10/12 12:30,France,4,Dormant High-Value Customers
12680,1,4,862.81,443,45.41105263,2011/8/18 15:44,2011/12/9 12:50,France,1,Loyal Customers
12681,15,22,13787.54,7536,135.1719608,2010/12/7 10:08,2011/11/25 11:33,France,3,Champions
12682,4,31,12288.22,5575,139.6388636,2010/12/3 13:59,2011/12/6 10:00,France,3,Champions
12683,4,15,8476.57,4987,100.9115476,2010/12/9 10:37,2011/12/5 16:31,France,3,Champions
12684,8,7,2283.63,1985,57.09075,2011/5/10 12:55,2011/12/2 09:53,France,1,Loyal Customers
12685,28,6,2863.08,1523,51.12642857,2011/9/7 10:28,2011/11/11 13:46,France,1,Loyal Customers
12686,372,1,89.14,107,17.828,2010/12/3 09:51,2010/12/3 09:51,France,2,Hibernating
12688,114,1,4873.81,3028,62.48474359,2011/8/18 08:49,2011/8/18 08:49,Israel,4,Dormant High-Value Customers
12689,26,2,1247.61,628,44.5575,2011/8/4 10:04,2011/11/14 08:31,France,4,Dormant High-Value Customers
12690,206,1,389.01,106,29.92384615,2011/5/18 09:09,2011/5/18 09:09,France,2,Hibernating
12691,28,6,1035.8,394,51.79,2010/12/17 14:46,2011/11/11 16:49,France,1,Loyal Customers
12693,127,4,855.91,255,35.66291667,2011/1/24 12:58,2011/8/4 17:51,Germany,4,Dormant High-Value Customers
12694,70,2,869.67,509,36.23625,2011/6/9 17:48,2011/9/30 13:06,France,4,Dormant High-Value Customers
12695,7,4,582.1,220,30.63684211,2011/5/13 13:15,2011/12/2 13:22,France,1,Loyal Customers
12697,29,3,957.59,508,41.63434783,2011/6/23 15:44,2011/11/11 08:47,Sweden,4,Dormant High-Value Customers
12700,8,4,4939.99,2967,78.41253968,2011/5/8 16:10,2011/12/2 10:47,France,1,Loyal Customers
12701,80,2,797.71,678,25.73258065,2011/4/11 13:02,2011/9/21 10:47,Germany,4,Dormant High-Value Customers
12702,20,1,219,53,27.375,2011/11/20 10:36,2011/11/20 10:36,Germany,0,Occasional Buyers
12703,71,1,283.55,164,18.90333333,2011/9/29 17:52,2011/9/29 17:52,Germany,2,Hibernating
12704,7,8,2340.84,1006,55.73428571,2011/6/23 10:20,2011/12/2 13:15,Finland,1,Loyal Customers
12705,15,9,6868.29,3997,85.853625,2010/12/17 15:58,2011/11/24 13:17,Germany,3,Champions
12707,292,1,603.42,256,37.71375,2011/2/21 08:38,2011/2/21 08:38,France,2,Hibernating
12708,30,10,2712.91,1307,60.28688889,2010/12/6 10:43,2011/11/10 09:52,Germany,1,Loyal Customers
12709,15,15,9736.52,3936,111.914023,2010/12/8 09:49,2011/11/24 15:38,Germany,3,Champions
12710,97,3,1149.02,851,41.03642857,2011/5/22 14:05,2011/9/4 12:00,Germany,4,Dormant High-Value Customers
12712,29,13,4396.13,1062,81.40981481,2010/12/3 14:30,2011/11/11 08:19,Germany,3,Champions
12713,1,1,848.55,508,40.40714286,2011/12/9 12:16,2011/12/9 12:16,Germany,0,Occasional Buyers
12714,9,5,4708.86,3069,70.28149254,2011/2/18 10:53,2011/11/30 15:43,France,1,Loyal Customers
12715,106,1,353.86,197,35.386,2011/8/25 15:22,2011/8/25 15:22,Sweden,2,Hibernating
12716,4,2,1053.49,708,39.01814815,2011/7/29 13:28,2011/12/6 08:55,France,1,Loyal Customers
12717,151,2,1030.98,506,44.82521739,2011/4/8 10:32,2011/7/11 14:47,Greece,4,Dormant High-Value Customers
12718,71,1,238.25,203,18.32692308,2011/9/29 16:38,2011/9/29 16:38,France,2,Hibernating
12719,5,2,644.95,374,35.83055556,2011/10/5 14:50,2011/12/4 13:45,France,0,Occasional Buyers
12720,3,25,5781.73,4672,75.0874026,2010/12/5 15:21,2011/12/7 08:03,Germany,3,Champions
12721,32,6,2656.13,1959,50.11566038,2010/12/20 11:38,2011/11/8 12:13,France,1,Loyal Customers
12722,85,4,997.63,566,33.25433333,2011/7/12 11:55,2011/9/15 14:50,France,4,Dormant High-Value Customers
12723,4,5,725.07,434,18.59153846,2011/10/5 15:52,2011/12/6 10:19,France,1,Loyal Customers
12724,5,4,1031.41,445,46.88227273,2011/1/11 15:00,2011/12/4 16:02,France,1,Loyal Customers
12725,371,1,427.8,164,35.65,2010/12/3 15:45,2010/12/3 15:45,Italy,2,Hibernating
12726,28,7,2609.1,3143,65.2275,2010/12/17 12:56,2011/11/11 13:35,France,1,Loyal Customers
12727,11,7,3980.7,2098,65.25737705,2011/1/23 15:17,2011/11/29 11:46,France,1,Loyal Customers
12728,71,4,836.33,419,32.16653846,2011/1/11 13:31,2011/9/29 15:31,France,4,Dormant High-Value Customers
12729,114,1,453.01,233,30.20066667,2011/8/18 11:40,2011/8/18 11:40,France,2,Hibernating
12731,24,12,18895.91,8437,245.4014286,2010/12/10 10:56,2011/11/16 11:59,France,3,Champions
12732,180,1,236.26,111,39.37666667,2011/6/13 11:33,2011/6/13 11:33,France,2,Hibernating
12733,234,1,383.95,137,18.28333333,2011/4/19 16:19,2011/4/19 16:19,USA,2,Hibernating
12734,353,1,110.4,88,55.2,2010/12/22 12:47,2010/12/22 12:47,France,2,Hibernating
12735,315,2,779.57,368,31.1828,2011/1/6 14:26,2011/1/28 13:37,France,4,Dormant High-Value Customers
12736,333,1,234,173,78,2011/1/11 07:57,2011/1/11 07:57,France,2,Hibernating
12738,372,1,155.35,148,22.19285714,2010/12/2 18:27,2010/12/2 18:27,Germany,2,Hibernating
12739,78,2,1013.04,486,44.04521739,2011/9/1 17:45,2011/9/22 13:00,United Arab Emirates,4,Dormant High-Value Customers
12740,64,1,427.6,342,35.63333333,2011/10/7 10:44,2011/10/7 10:44,France,0,Occasional Buyers
12743,134,2,546.43,319,12.41886364,2011/7/28 16:06,2011/7/28 16:21,Unspecified,4,Dormant High-Value Customers
12744,52,7,21279.29,5241,217.1356122,2011/1/25 13:26,2011/10/19 11:18,Singapore,3,Champions
12747,2,11,4196.01,1275,93.24466667,2010/12/5 15:38,2011/12/7 14:34,United Kingdom,3,Champions
12748,1,209,33719.73,25747,84.299325,2010/12/1 12:48,2011/12/9 12:20,United Kingdom,3,Champions
12749,4,5,4090.88,1471,70.53241379,2011/5/10 15:25,2011/12/6 09:56,United Kingdom,1,Loyal Customers
12750,129,1,275.88,137,30.65333333,2011/8/3 09:13,2011/8/3 09:13,Poland,2,Hibernating
12752,81,1,4366.78,2262,150.5786207,2011/9/19 13:32,2011/9/19 13:32,Norway,4,Dormant High-Value Customers
12753,23,6,21429.39,11421,223.2228125,2010/12/12 11:44,2011/11/17 10:52,Japan,3,Champions
12754,236,3,3010.74,6481,167.2633333,2011/2/4 10:31,2011/4/18 09:00,Japan,4,Dormant High-Value Customers
12755,281,2,3811.95,1491,952.9875,2010/12/9 10:44,2011/3/4 12:42,Japan,4,Dormant High-Value Customers
12756,87,1,112.08,144,37.36,2011/9/14 09:31,2011/9/14 09:31,Japan,2,Hibernating
12757,16,13,7857.1,2402,77.03039216,2011/5/12 19:01,2011/11/24 12:30,Portugal,3,Champions
12758,117,2,2791.59,2135,75.44837838,2011/3/8 12:05,2011/8/15 10:22,Portugal,4,Dormant High-Value Customers
12759,52,3,1531.44,902,39.26769231,2011/3/9 08:09,2011/10/18 14:49,Netherlands,4,Dormant High-Value Customers
12762,8,2,1898.52,1227,51.31135135,2011/11/14 14:23,2011/12/2 10:23,Portugal,1,Loyal Customers
12763,138,2,494.08,316,54.89777778,2010/12/5 15:46,2011/7/24 14:12,Japan,2,Hibernating
12764,317,1,1693.88,386,51.32969697,2011/1/27 10:19,2011/1/27 10:19,Lebanon,4,Dormant High-Value Customers
12766,4,7,6989.63,3646,90.77441558,2010/12/8 13:53,2011/12/6 08:46,Portugal,3,Champions
12769,239,1,1143.6,356,60.18947368,2011/4/15 10:25,2011/4/15 10:25,Brazil,4,Dormant High-Value Customers
12770,211,1,1351.45,743,225.2416667,2011/5/13 09:33,2011/5/13 09:33,Japan,4,Dormant High-Value Customers
12772,60,1,892.47,556,31.87392857,2011/10/11 09:19,2011/10/11 09:19,Portugal,4,Dormant High-Value Customers
12775,17,5,1386.04,877,44.71096774,2011/2/1 13:45,2011/11/22 16:33,Netherlands,1,Loyal Customers
12778,20,6,822.23,825,32.8892,2011/1/31 14:35,2011/11/20 11:30,Netherlands,1,Loyal Customers
12779,38,8,3981.36,2024,61.25169231,2010/12/3 13:40,2011/11/2 11:43,Poland,1,Loyal Customers
12781,64,2,826.74,671,37.57909091,2011/2/28 08:43,2011/10/7 10:37,Czech Republic,4,Dormant High-Value Customers
12782,5,5,2330.92,1086,47.56979592,2010/12/17 11:30,2011/12/5 09:16,Portugal,1,Loyal Customers
12783,2,6,2225.91,624,54.2904878,2011/9/25 15:35,2011/12/7 15:56,Portugal,1,Loyal Customers
12784,9,2,574.42,300,14.3605,2011/11/24 12:53,2011/11/30 15:38,Portugal,0,Occasional Buyers
12785,364,1,311.95,131,38.99375,2010/12/10 13:48,2010/12/10 13:48,Portugal,2,Hibernating
12787,10,3,463.66,261,35.66615385,2011/5/31 09:36,2011/11/30 08:44,Netherlands,0,Occasional Buyers
12789,65,1,91.85,4,22.9625,2011/10/5 13:34,2011/10/5 13:34,Netherlands,2,Hibernating
12790,192,1,324.92,166,32.492,2011/5/31 14:14,2011/5/31 14:14,Netherlands,2,Hibernating
12791,374,1,192.6,97,96.3,2010/12/1 11:27,2010/12/1 11:27,Netherlands,2,Hibernating
12792,257,1,400.54,217,28.61,2011/3/28 11:36,2011/3/28 11:36,Portugal,2,Hibernating
12793,335,2,545.48,295,36.36533333,2010/12/3 15:14,2011/1/9 12:12,Portugal,2,Hibernating
12794,53,2,860.41,592,26.8878125,2011/9/2 12:01,2011/10/17 14:54,Portugal,4,Dormant High-Value Customers
12795,19,1,430.48,68,33.11384615,2011/11/21 10:27,2011/11/21 10:27,Portugal,0,Occasional Buyers
12797,366,1,254.03,118,36.29,2010/12/9 10:55,2010/12/9 10:55,Portugal,2,Hibernating
12798,10,3,6977.04,5256,872.13,2011/6/22 10:11,2011/11/29 15:52,Japan,1,Loyal Customers
12802,187,1,427.58,314,25.15176471,2011/6/6 09:36,2011/6/6 09:36,Netherlands,2,Hibernating
12808,37,3,483.65,188,34.54642857,2010/12/6 10:27,2011/11/3 10:05,Portugal,0,Occasional Buyers
12809,178,1,489.31,220,25.75315789,2011/6/15 10:51,2011/6/15 10:51,Portugal,2,Hibernating
12811,261,3,514.85,230,34.32333333,2011/2/28 15:39,2011/3/24 09:42,Portugal,4,Dormant High-Value Customers
12812,45,1,229.64,164,25.51555556,2011/10/26 09:54,2011/10/26 09:54,Japan,0,Occasional Buyers
12814,102,1,125.92,49,62.96,2011/8/30 12:11,2011/8/30 12:11,Poland,2,Hibernating
12815,148,2,1063.46,379,48.33909091,2011/5/25 13:34,2011/7/15 10:21,Poland,4,Dormant High-Value Customers
12816,96,2,572.2,128,26.00909091,2011/6/16 13:24,2011/9/5 12:41,Poland,4,Dormant High-Value Customers
12817,281,1,166.04,53,41.51,2011/3/3 16:28,2011/3/3 16:28,Austria,2,Hibernating
12818,262,1,1542.08,929,154.208,2011/3/23 12:06,2011/3/23 12:06,Austria,4,Dormant High-Value Customers
12820,3,4,942.34,722,39.26416667,2011/1/17 12:34,2011/12/6 15:12,United Kingdom,1,Loyal Customers
12821,214,1,92.72,70,18.544,2011/5/9 15:51,2011/5/9 15:51,United Kingdom,2,Hibernating
12822,71,2,948.88,550,37.9552,2011/9/13 13:46,2011/9/30 10:04,United Kingdom,4,Dormant High-Value Customers
12823,75,5,1759.5,230,439.875,2011/2/16 12:15,2011/9/26 07:35,United Kingdom,4,Dormant High-Value Customers
12824,60,1,397.12,232,30.54769231,2011/10/11 12:49,2011/10/11 12:49,United Kingdom,0,Occasional Buyers
12826,3,7,1474.72,1058,67.03272727,2010/12/9 15:21,2011/12/7 10:25,United Kingdom,1,Loyal Customers
12827,6,3,430.15,197,28.67666667,2011/10/26 15:44,2011/12/4 12:17,United Kingdom,0,Occasional Buyers
12828,3,6,1018.71,494,29.106,2011/8/1 16:16,2011/12/7 08:45,United Kingdom,1,Loyal Customers
12829,337,2,293,376,29.3,2010/12/14 14:54,2011/1/7 11:13,United Kingdom,2,Hibernating
12830,38,6,6814.64,9848,524.2030769,2011/6/21 10:53,2011/11/2 11:54,United Kingdom,1,Loyal Customers
12831,262,1,215.05,135,26.88125,2011/3/22 13:02,2011/3/22 13:02,United Kingdom,2,Hibernating
12832,32,2,383.03,195,29.46384615,2011/9/2 13:48,2011/11/7 13:30,United Kingdom,0,Occasional Buyers
12833,145,1,417.38,156,20.869,2011/7/17 13:46,2011/7/17 13:46,United Kingdom,2,Hibernating
12834,283,1,312.38,110,34.70888889,2011/3/2 09:49,2011/3/2 09:49,United Kingdom,2,Hibernating
12836,59,4,2612.86,1064,32.25753086,2011/2/1 11:19,2011/10/11 15:10,United Kingdom,4,Dormant High-Value Customers
12837,173,1,134.1,24,13.41,2011/6/19 16:07,2011/6/19 16:07,United Kingdom,2,Hibernating
12838,34,2,683.13,359,11.19885246,2010/12/1 11:57,2011/11/6 12:20,United Kingdom,0,Occasional Buyers
12839,3,14,5591.42,3807,96.4037931,2010/12/7 15:48,2011/12/7 12:33,United Kingdom,3,Champions
12840,144,4,2726.77,1511,97.38464286,2011/4/27 12:21,2011/7/19 09:29,United Kingdom,4,Dormant High-Value Customers
12841,5,25,4022.35,2757,31.42460938,2010/12/3 10:43,2011/12/5 11:13,United Kingdom,3,Champions
12842,70,2,1118.99,547,50.86318182,2011/2/4 12:36,2011/9/30 15:33,United Kingdom,4,Dormant High-Value Customers
12843,66,8,1702.26,781,28.85186441,2011/3/20 14:38,2011/10/5 12:09,United Kingdom,1,Loyal Customers
12844,29,2,325.96,125,9.587058824,2011/8/1 13:11,2011/11/10 13:31,United Kingdom,0,Occasional Buyers
12845,267,4,354.09,204,23.606,2011/2/22 14:10,2011/3/17 13:34,United Kingdom,4,Dormant High-Value Customers
12847,22,1,871.54,909,16.76038462,2011/11/17 13:16,2011/11/17 13:16,United Kingdom,0,Occasional Buyers
12849,31,2,1050.89,623,31.84515152,2011/3/16 12:26,2011/11/8 13:41,United Kingdom,4,Dormant High-Value Customers
12851,97,1,135.18,109,4.096363636,2011/9/4 12:41,2011/9/4 12:41,United Kingdom,2,Hibernating
12852,295,1,311.55,149,38.94375,2011/2/18 08:47,2011/2/18 08:47,United Kingdom,2,Hibernating
12853,135,6,1957.1,800,59.30606061,2011/1/28 10:28,2011/7/28 11:29,United Kingdom,4,Dormant High-Value Customers
12854,79,3,1324.5,627,24.52777778,2011/1/25 13:35,2011/9/22 12:15,United Kingdom,4,Dormant High-Value Customers
12855,373,1,38.1,30,19.05,2010/12/2 09:37,2010/12/2 09:37,United Kingdom,2,Hibernating
12856,8,6,2179.93,1079,24.77193182,2011/10/7 12:38,2011/12/2 10:52,United Kingdom,1,Loyal Customers
12857,211,2,1106.4,343,52.68571429,2011/2/10 12:32,2011/5/13 10:20,United Kingdom,4,Dormant High-Value Customers
12863,52,1,521.2,188,104.24,2011/10/18 14:15,2011/10/18 14:15,United Kingdom,0,Occasional Buyers
12864,138,1,147.12,216,49.04,2011/7/24 13:03,2011/7/24 13:03,United Kingdom,2,Hibernating
12865,26,2,1568.23,925,41.26921053,2011/8/8 10:11,2011/11/13 14:31,Austria,4,Dormant High-Value Customers
12866,283,1,559.12,171,24.30956522,2011/3/1 14:11,2011/3/1 14:11,Belgium,2,Hibernating
12867,26,7,4036.82,4298,35.10278261,2010/12/14 16:39,2011/11/13 15:30,United Kingdom,1,Loyal Customers
12868,186,6,1607.06,928,50.220625,2010/12/1 12:50,2011/6/7 10:42,United Kingdom,4,Dormant High-Value Customers
12871,84,2,380.64,200,47.58,2011/5/16 13:32,2011/9/16 15:07,United Kingdom,2,Hibernating
12872,327,2,599.97,319,13.63568182,2010/12/9 14:44,2011/1/17 10:52,United Kingdom,2,Hibernating
12873,282,1,374,128,187,2011/3/2 14:58,2011/3/2 14:58,United Kingdom,2,Hibernating
12875,143,2,343.23,2019,171.615,2010/12/12 12:03,2011/7/19 15:30,United Kingdom,2,Hibernating
12876,58,2,2218.02,1941,63.372,2011/5/27 13:34,2011/10/13 12:26,Belgium,4,Dormant High-Value Customers
12877,4,12,1535.77,1178,25.59616667,2010/12/16 12:23,2011/12/6 10:30,United Kingdom,1,Loyal Customers
12878,236,2,854.99,547,44.99947368,2011/3/18 14:02,2011/4/17 13:07,United Kingdom,4,Dormant High-Value Customers
12879,45,3,573.22,370,63.69111111,2011/9/9 12:11,2011/10/26 12:24,United Kingdom,4,Dormant High-Value Customers
12881,276,1,298,21,59.6,2011/3/9 11:44,2011/3/9 11:44,United Kingdom,2,Hibernating
12882,9,2,1463.04,246,209.0057143,2011/11/6 11:22,2011/11/30 16:18,United Kingdom,1,Loyal Customers
12883,25,4,703.47,196,29.31125,2011/9/11 15:18,2011/11/15 09:32,United Kingdom,1,Loyal Customers
12884,88,1,309.05,43,61.81,2011/9/12 13:10,2011/9/12 13:10,United Kingdom,2,Hibernating
12885,63,3,1175.22,655,35.61272727,2011/8/8 11:45,2011/10/7 13:40,United Kingdom,4,Dormant High-Value Customers
12886,68,2,1378.4,770,36.27368421,2011/5/4 11:21,2011/10/3 10:09,United Kingdom,4,Dormant High-Value Customers
12888,214,2,354.12,76,88.53,2011/3/29 14:31,2011/5/9 16:02,United Kingdom,2,Hibernating
12890,24,1,380.47,259,8.647045455,2011/11/15 17:26,2011/11/15 17:26,United Kingdom,0,Occasional Buyers
12891,186,3,331,950,110.3333333,2011/2/20 11:28,2011/6/7 12:31,United Kingdom,2,Hibernating
12893,31,1,188.14,96,8.18,2011/11/9 12:34,2011/11/9 12:34,United Kingdom,0,Occasional Buyers
12895,42,2,372.8,210,31.06666667,2011/9/14 08:35,2011/10/28 13:51,United Kingdom,0,Occasional Buyers
12897,205,2,216.5,110,72.16666667,2011/2/11 11:40,2011/5/19 12:13,United Kingdom,2,Hibernating
12901,9,28,17654.54,23075,198.365618,2011/3/14 10:41,2011/12/1 10:07,United Kingdom,3,Champions
12902,265,1,138.68,66,27.736,2011/3/20 12:06,2011/3/20 12:06,United Kingdom,2,Hibernating
12904,18,2,509.58,302,10.61625,2011/6/20 13:18,2011/11/21 14:34,United Kingdom,0,Occasional Buyers
12906,12,5,2919.81,1749,69.51928571,2011/9/22 15:03,2011/11/28 09:55,United Kingdom,1,Loyal Customers
12908,176,2,750,1200,375,2011/1/31 12:37,2011/6/16 15:39,United Kingdom,4,Dormant High-Value Customers
12909,40,5,2178.67,1280,50.66674419,2011/3/31 12:51,2011/10/31 12:43,United Kingdom,1,Loyal Customers
12910,23,8,3075.04,1692,90.44235294,2011/4/12 10:01,2011/11/16 14:28,United Kingdom,1,Loyal Customers
12912,3,5,1662.3,670,103.89375,2011/10/30 11:35,2011/12/7 08:55,United Kingdom,1,Loyal Customers
12913,5,5,2483.63,1419,73.04794118,2010/12/6 16:36,2011/12/5 12:11,United Kingdom,1,Loyal Customers
12915,149,2,363.65,93,27.97307692,2010/12/2 12:33,2011/7/14 11:34,United Kingdom,2,Hibernating
12916,139,4,3006.15,1119,44.20808824,2011/1/23 10:43,2011/7/24 10:35,United Kingdom,4,Dormant High-Value Customers
12917,128,1,594,120,594,2011/8/3 16:42,2011/8/3 16:42,United Kingdom,2,Hibernating
12919,8,6,1335.19,673,47.68535714,2011/6/23 09:22,2011/12/1 13:47,United Kingdom,1,Loyal Customers
12920,17,1,164.23,129,9.660588235,2011/11/22 15:05,2011/11/22 15:05,United Kingdom,0,Occasional Buyers
12921,9,37,16587.09,9526,171.0009278,2010/12/1 15:06,2011/11/30 16:22,United Kingdom,3,Champions
12922,161,1,405.38,370,28.95571429,2011/7/1 15:35,2011/7/1 15:35,United Kingdom,2,Hibernating
12923,64,1,176.97,69,9.831666667,2011/10/6 16:20,2011/10/6 16:20,United Kingdom,2,Hibernating
12924,88,4,933.7,481,37.348,2011/1/16 11:49,2011/9/12 13:55,United Kingdom,4,Dormant High-Value Customers
12925,5,2,694.05,541,38.55833333,2011/9/26 11:05,2011/12/5 11:11,United Kingdom,0,Occasional Buyers
12928,35,5,2062.7,1472,93.75909091,2010/12/15 15:45,2011/11/4 14:24,United Kingdom,1,Loyal Customers
12929,312,1,117.85,37,23.57,2011/2/1 12:08,2011/2/1 12:08,United Kingdom,2,Hibernating
12930,78,2,415.8,252,25.9875,2011/6/21 13:25,2011/9/22 15:18,United Kingdom,4,Dormant High-Value Customers
12931,22,15,42055.96,28004,700.9326667,2010/12/17 09:45,2011/11/18 12:39,United Kingdom,3,Champions
12933,24,3,607.53,499,11.91235294,2011/3/1 11:30,2011/11/15 16:38,United Kingdom,0,Occasional Buyers
12935,2,7,2160.7,1853,54.0175,2011/1/24 13:58,2011/12/7 17:25,United Kingdom,1,Loyal Customers
12936,17,4,1063.9,559,27.99736842,2011/9/22 13:51,2011/11/22 17:32,United Kingdom,1,Loyal Customers
12937,15,4,1504.27,1007,28.92826923,2011/3/17 14:19,2011/11/24 15:05,United Kingdom,1,Loyal Customers
12938,26,1,114.14,140,12.68222222,2011/11/14 11:21,2011/11/14 11:21,United Kingdom,0,Occasional Buyers
12939,64,8,11581.8,4876,772.12,2011/1/9 11:20,2011/10/6 14:33,United Kingdom,3,Champions
12940,55,2,913.54,411,17.91254902,2011/9/13 10:16,2011/10/16 12:09,United Kingdom,4,Dormant High-Value Customers
12942,131,3,683.9,203,14.8673913,2010/12/9 09:34,2011/7/31 14:39,United Kingdom,4,Dormant High-Value Customers
12944,36,2,604.51,289,31.81631579,2010/12/20 10:41,2011/11/4 11:04,United Kingdom,0,Occasional Buyers
12945,288,1,462.95,165,42.08636364,2011/2/24 14:15,2011/2/24 14:15,United Kingdom,2,Hibernating
12947,144,6,1603.99,1165,51.7416129,2010/12/1 16:21,2011/7/19 10:06,United Kingdom,4,Dormant High-Value Customers
12948,16,7,2064.95,1080,50.36463415,2011/3/20 10:17,2011/11/23 17:10,United Kingdom,1,Loyal Customers
12949,31,8,4167.22,2381,68.31508197,2011/4/1 13:20,2011/11/9 11:25,United Kingdom,1,Loyal Customers
12950,2,3,1843,1380,230.375,2011/11/15 13:48,2011/12/7 13:17,United Kingdom,1,Loyal Customers
12951,9,6,1064.07,503,32.24454545,2011/1/13 10:33,2011/12/1 12:14,United Kingdom,1,Loyal Customers
12952,6,4,1387.79,653,39.65114286,2011/9/22 16:37,2011/12/4 10:35,United Kingdom,1,Loyal Customers
12953,10,1,329.85,84,32.985,2011/11/30 09:24,2011/11/30 09:24,United Kingdom,0,Occasional Buyers
12955,1,11,4757.16,3664,89.75773585,2011/3/17 09:03,2011/12/8 16:29,United Kingdom,3,Champions
